0.0001,9.004618212876755
0.00017782794100389227,9.014574173633097
0.00031622776601683794,9.045791231636102
0.0005623413251903491,9.14192166707718
0.001,9.42229355760393
0.0017782794100389228,10.127026563760369
0.0031622776601683794,11.409762730946676
0.005623413251903491,12.918927010035983
0.01,14.395797332760885
0.01778279410038923,15.972104777924603
0.03162277660168379,17.394290239002636
0.05623413251903491,18.673220951939847
0.1,20.50244532185558
0.1778279410038923,23.181927848899562
0.31622776601683794,25.852822518475293
0.5623413251903491,28.32655348145188
1.,31.87125171813611
1.7782794100389228,36.9224749764366
3.1622776601683795,41.33919197947572
5.623413251903491,43.65786070732166
10.,44.553027581560315
17.78279410038923,44.856238569566436
31.622776601683793,44.95429151550877
56.23413251903491,44.985520817204126
100.,44.99541878561228
