0.0001,0.1762913343348091
0.00017782794100389227,0.31295664189034045
0.00031622776601683794,0.5535219732819044
0.0005623413251903491,0.9678894555513274
0.001,1.6362099606672689
0.0017782794100389228,2.5332491659771095
0.0031622776601683794,3.3246233166517998
0.005623413251903491,3.7238175584903224
0.01,4.004118140394609
0.01778279410038923,4.210999962765877
0.03162277660168379,4.333310927862325
0.05623413251903491,4.895287263650403
0.1,6.022419595569982
0.1778279410038923,6.938908642746577
0.31622776601683794,7.325975756489293
0.5623413251903491,8.165091047050378
1.,9.591523633088023
1.7782794100389228,9.792319949897
3.1622776601683795,7.707302337634144
5.623413251903491,4.986388651458581
10.,2.945813254058771
17.78279410038923,1.6835634928467222
31.622776601683793,0.9516497993568905
56.23413251903491,0.5360318739064377
100.,0.30158969525924845
